period,city,買賣_棟數,買賣_坪數,拍賣_棟數,拍賣_坪數,繼承_棟數,繼承_坪數,贈與_棟數,贈與_坪數
112Q4,雲林縣,1337,57325.08,29,1817.6,427,25585.44,269,14856.48
112Q4,高雄市,10009,304470.17,164,8817.31,2154,94507.43,1425,48237.27
113Q1,區域別總計,81013,2427655.49,902,33486.21,17474,729657.71,16610,597032.11
113Q1,南投縣,790,38481.65,15,696.64,288,16309.08,287,14301.61
113Q1,嘉義市,830,28743.99,15,403.41,268,10744.7,195,7804.79
113Q1,嘉義縣,890,30195.87,13,399.32,261,16502.85,267,20211.36
113Q1,基隆市,1441,51876.58,24,499.89,381,10354.42,222,5322.8
113Q1,宜蘭縣,1691,57220.63,23,656.62,363,17471.22,251,11371.0
113Q1,屏東縣,1822,75863.16,52,4397.55,522,25925.74,361,15698.02
113Q1,彰化縣,1745,77229.14,36,3782.69,676,36996.91,497,28228.72
113Q1,新北市,15092,362688.77,194,6192.56,3279,106245.06,3476,90196.74
113Q1,新竹市,2045,62096.17,7,111.11,319,11580.03,295,11268.66
113Q1,新竹縣,2560,77710.21,17,597.15,239,11735.62,361,17099.05
113Q1,桃園市,11063,347233.39,55,1527.96,1374,60416.38,1505,56258.12
113Q1,澎湖縣,120,4795.58,4,106.34,120,3703.07,36,1258.1
113Q1,臺中市,12130,349330.95,94,2593.36,1875,91202.04,1811,81588.04000000001
113Q1,臺北市,7307,165736.91,75,2080.8,2963,92960.69,3269,75110.57
113Q1,臺南市,6865,218407.21,62,1969.38,1389,59606.49,1098,47147.22
113Q1,臺東縣,407,16271.41,31,1332.75,112,4873.19,125,5984.67
113Q1,花蓮縣,825,24982.78,11,427.28,253,15151.09,191,7588.7699999999995
113Q1,苗栗縣,1495,62296.39,18,505.9,333,21564.93,342,16431.02
113Q1,連江縣,0,0.0,0,0.0,1,63.06,0,0.0
113Q1,金門縣,177,5647.79,2,144.37,28,2133.66,26,907.92
113Q1,雲林縣,1283,53969.11,19,1597.13,332,25279.98,280,17993.7
113Q1,高雄市,10435,316877.79,135,3464.01,2098,88837.52,1715,65261.21
113Q2,區域別總計,95765,2766889.95,938,44349.16,19893,840739.77,12161,411426.52999999997
113Q2,南投縣,924,39290.55,19,1682.6,370,19926.07,277,12120.32
113Q2,嘉義市,928,30026.23,16,269.0,253,10486.48,138,4635.13
113Q2,嘉義縣,952,39454.03,22,758.18,273,15641.57,214,10616.09
113Q2,基隆市,2310,72827.78,32,773.76,488,13293.41,219,4977.2699999999995
113Q2,宜蘭縣,1917,69118.58,21,585.72,429,19989.99,274,10152.89
113Q2,屏東縣,2019,72454.03,45,3001.02,567,30412.98,360,19528.57
113Q2,彰化縣,2660,110756.94,25,1938.09,689,39817.93,393,18812.170000000002
113Q2,新北市,17998,421067.16,135,4716.54,4039,129697.93,2177,54476.36
113Q2,新竹市,2600,77632.2,18,522.08,354,14235.67,239,7182.5
113Q2,新竹縣,3688,106514.07,71,1509.95,273,12148.21,281,10457.48
113Q2,桃園市,12627,365662.19,76,1742.13,1575,77754.18,1276,42824.22
113Q2,澎湖縣,126,5138.54,3,149.97,141,4250.62,57,2263.69
113Q2,臺中市,13718,391447.48,70,6114.56,2120,103099.6,1689,58869.22
113Q2,臺北市,8149,174217.89,101,2911.81,3342,106544.25,1548,36019.42
113Q2,臺南市,7670,238316.48,76,9339.93,1401,64933.06,833,30704.4
113Q2,臺東縣,337,12991.48,7,299.87,162,9479.6,99,3422.12
113Q2,花蓮縣,799,30793.21,12,542.05,285,14390.12,188,7110.120000000001
113Q2,苗栗縣,1657,67277.05,24,1055.01,437,26728.63,216,10031.17
113Q2,連江縣,1,14.73,0,0.0,2,100.07,0,0.0
113Q2,金門縣,141,4109.21,3,116.92,51,2693.92,29,1386.8600000000001
113Q2,雲林縣,1100,52386.6,27,2151.9,422,22228.33,295,20128.43
113Q2,高雄市,13444,385393.54,135,4168.06,2220,102887.16,1359,45708.09
113Q3,區域別總計,94350,2781967.43,1088,56859.89,19717,852978.27,11756,415376.72
113Q3,南投縣,874,33624.69,21,709.13,366,20375.94,216,11790.77
113Q3,嘉義市,863,26342.08,9,252.43,267,11118.46,175,6400.879999999999
113Q3,嘉義縣,868,43200.03,13,554.29,314,15287.62,191,12224.48
113Q3,基隆市,1966,50907.25,24,526.69,390,11439.26,215,4742.7699999999995
113Q3,宜蘭縣,1852,63706.42,14,433.85,447,22726.37,231,9391.32
113Q3,屏東縣,1716,71891.81,37,1550.73,520,29516.5,345,16592.16
113Q3,彰化縣,2380,107238.76,35,1561.66,719,40850.35,403,31462.26
113Q3,新北市,17693,440607.95,363,18966.15,3939,138429.38,2321,56316.06
113Q3,新竹市,2164,71812.65,19,536.56,340,16543.44,224,6032.93
113Q3,新竹縣,2968,87128.88,20,445.58,319,17989.45,314,12162.14
113Q3,桃園市,13577,394897.93,86,2576.22,1567,71551.33,1230,40508.63
113Q3,澎湖縣,105,4148.38,4,329.1,108,3023.22,26,751.59
113Q3,臺中市,15998,447762.67,105,2807.94,2061,99475.86,1461,59220.54000000001
113Q3,臺北市,7772,181669.72,75,2212.25,3125,101548.31,1509,35163.979999999996
113Q3,臺南市,7025,228582.63,55,1820.63,1469,73093.17,846,36449.270000000004
113Q3,臺東縣,425,18705.68,8,2951.04,154,7373.38,108,3712.68
113Q3,花蓮縣,727,29606.76,19,456.11,284,14573.45,160,6016.73
113Q3,苗栗縣,1674,62430.61,30,11892.11,432,24748.7,232,10537.19
113Q3,連江縣,183,5567.36,0,0.0,0,0.0,1,176.86
113Q3,金門縣,123,3491.48,1,74.73,48,4456.82,19,796.44
113Q3,雲林縣,1563,65288.2,23,1667.37,384,26295.1,233,12874.36
113Q3,高雄市,11834,343355.5,127,4535.33,2464,102562.16,1296,42052.7
113Q4,區域別總計,79397,2486165.9,775,28891.8,18891,802960.35,13531,450781.31
113Q4,南投縣,993,34610.97,10,338.88,347,17425.39,264,12221.800000000001
113Q4,嘉義市,626,20374.83,10,189.32,248,11096.08,179,5445.84
113Q4,嘉義縣,1089,43582.62,17,571.82,285,14856.2,220,9905.48
113Q4,基隆市,1519,47322.98,21,350.94,386,10892.5,225,5061.42
113Q4,宜蘭縣,1435,49016.67,27,1892.98,417,16187.95,247,11116.05
113Q4,屏東縣,1308,48265.17,45,1505.22,583,31704.68,406,17552.14
113Q4,彰化縣,2618,109764.0,33,878.59,681,39231.95,474,25475.489999999998
113Q4,新北市,13386,318210.44,113,2918.86,3816,127476.4,2509,60717.47
113Q4,新竹市,1428,37116.78,12,209.81,348,17311.67,308,9042.130000000001
113Q4,新竹縣,2682,90248.49,13,396.41,321,16634.84,311,12443.52
113Q4,桃園市,11922,356413.59,74,2320.84,1545,66570.62,1332,42591.240000000005
113Q4,澎湖縣,99,3616.56,3,104.92,110,3217.39,34,1653.79
113Q4,臺中市,13150,379622.54,75,2983.63,1862,99337.51,1840,65881.58
113Q4,臺北市,6702,149968.38,66,1953.43,3185,94492.58,1891,48420.7
113Q4,臺南市,6223,331335.26,53,2397.5,1360,65019.63,991,37926.880000000005
113Q4,臺東縣,437,15661.75,8,141.57,145,7448.95,114,4065.66
113Q4,花蓮縣,681,22319.99,27,1358.72,246,11178.62,180,6364.610000000001
113Q4,苗栗縣,2150,73932.98,23,1089.58,405,24928.5,310,12379.6
113Q4,連江縣,19,512.81,0,0.0,0,0.0,1,22.94
113Q4,金門縣,146,4225.32,0,0.0,74,14015.57,23,859.64
113Q4,雲林縣,1255,67570.83,18,915.28,355,24241.29,269,16249.449999999999
113Q4,高雄市,9529,282472.95,127,6373.5,2172,89692.03,1403,45383.89
114Q1,區域別總計,63101,1847631.26,690,30008.7,17850,750474.01,17039,624705.01
114Q1,南投縣,804,30012.18,5,190.13,288,17522.06,262,14614.97
114Q1,嘉義市,513,17787.77,7,89.79,218,7618.09,209,9430.689999999999
114Q1,嘉義縣,1072,35467.83,28,1098.55,232,13259.63,216,18230.25
114Q1,基隆市,982,24167.12,56,1722.05,420,11083.96,258,5991.0199999999995
114Q1,宜蘭縣,1505,48423.9,18,465.32,369,20221.53,288,11607.93
114Q1,屏東縣,1390,53082.22,31,1279.08,534,26921.51,451,20739.739999999998
114Q1,彰化縣,1809,74739.21,19,651.67,618,33978.86,576,37282.09
114Q1,新北市,10183,243484.47,91,2020.61,3458,107974.29,3537,90971.45000000001
114Q1,新竹市,1401,39822.54,7,148.48,350,13423.07,337,11332.19
114Q1,新竹縣,2227,62570.14,4,136.54,285,14487.93,381,19045.17
114Q1,桃園市,9265,265823.26,74,2686.35,1497,67700.74,1547,57816.47
114Q1,澎湖縣,65,2555.47,0,0.0,111,3231.95,34,1313.1799999999998
114Q1,臺中市,10543,312946.06,71,6246.94,1867,94064.38,1902,79552.85
114Q1,臺北市,5856,131314.18,61,1539.59,3017,96373.32,3268,79380.3
114Q1,臺南市,4188,140997.56,53,1870.5,1355,65028.11,1115,49520.05
114Q1,臺東縣,280,12025.04,4,137.32,152,7333.21,101,4841.88
114Q1,花蓮縣,549,18736.13,10,281.79,248,12154.17,183,6680.139999999999
114Q1,苗栗縣,1466,48590.77,14,612.05,374,20248.92,306,15345.14
114Q1,連江縣,0,0.0,0,0.0,0,0.0,1,47.37
114Q1,金門縣,143,3833.93,3,40.54,39,11247.4,43,2127.46
114Q1,雲林縣,860,44349.49,22,1330.28,354,20272.13,338,23236.57
114Q1,高雄市,8000,236901.96,112,7461.12,2064,86328.76,1686,65598.12
114Q2,區域別總計,67050,2029710.73,826,25625.69,21214,886641.29,12858,442966.59
114Q2,南投縣,613,24695.53,12,355.17,415,23228.12,242,15650.789999999999
114Q2,嘉義市,717,24011.98,17,509.85,274,11092.41,171,5613.79
114Q2,嘉義縣,706,33217.39,18,719.72,353,17178.49,262,14991.83
114Q2,基隆市,1059,24822.33,24,543.29,439,12925.31,246,5460.3
114Q2,宜蘭縣,1312,45952.91,18,769.77,408,19228.31,303,12385.55
114Q2,屏東縣,1566,84673.87,29,1308.91,556,28490.69,378,17750.68
114Q2,彰化縣,1559,67659.04,28,1067.84,783,46131.14,494,24594.97
114Q2,新北市,12830,292741.52,112,2913.28,4153,141959.67,2211,53880.759999999995
114Q2,新竹市,1302,62667.04,8,345.36,430,17738.2,257,6929.780000000001
114Q2,新竹縣,2060,64366.98,4,138.25,341,18693.04,293,11618.0
114Q2,桃園市,10377,299388.18,119,3258.14,1727,79964.16,1291,44755.32
114Q2,澎湖縣,120,5235.87,2,46.59,130,4899.57,41,981.69
114Q2,臺中市,9718,319405.62,81,2943.46,2349,110999.63,1646,61597.03
114Q2,臺北市,5892,132432.5,147,2244.89,3688,108097.89,1802,42283.08
114Q2,臺南市,5645,168526.54,46,1948.83,1510,73042.6,1030,39774.94
114Q2,臺東縣,363,11025.6,7,152.67,159,9638.24,121,5099.29
114Q2,花蓮縣,583,21891.16,14,572.0,274,13898.86,152,5572.990000000001
114Q2,苗栗縣,1763,62157.4,20,728.71,463,24098.87,271,11384.56
114Q2,連江縣,0,0.0,0,0.0,0,0.0,0,0.0
114Q2,金門縣,146,4937.3,0,0.0,47,3065.83,25,1132.91
114Q2,雲林縣,1014,46862.26,26,1037.17,424,30158.15,276,13472.51
114Q2,高雄市,7705,233039.7,94,4021.79,2291,92112.1,1346,48035.81999999999
114Q3,區域別總計,64825,1886159.86,789,77237.8,20121,902884.1,11213,379628.44
114Q3,南投縣,637,31591.19,9,241.53,390,23233.08,253,12017.07
114Q3,嘉義市,752,23341.47,14,396.94,234,12508.33,142,5327.55
114Q3,嘉義縣,566,32969.06,16,519.73,363,16711.63,172,7275.8
114Q3,基隆市,1062,26906.88,21,433.4,422,12834.3,239,4693.36
114Q3,宜蘭縣,1151,37822.11,18,659.01,406,22279.52,230,9673.97
114Q3,屏東縣,1265,65916.83,36,1187.96,557,28486.25,350,19396.66
114Q3,彰化縣,1540,64722.85,28,2224.81,772,45777.08,399,19899.800000000003
114Q3,新北市,11912,278932.17,141,2985.52,4144,147667.66,2037,50155.58
114Q3,新竹市,1024,28501.9,11,346.59,356,15711.97,231,6956.450000000001
114Q3,新竹縣,1870,54864.83,38,529.76,313,15181.75,281,10057.88
114Q3,桃園市,10700,294603.22,62,49485.52,1517,67454.34,1192,40573.53999999999
114Q3,澎湖縣,90,4509.37,2,33.04,126,3990.64,32,1275.9
114Q3,臺中市,11001,308580.8,85,2904.93,2141,104321.47,1421,51479.33
114Q3,臺北市,5552,134181.69,89,2237.27,3325,97407.68,1485,33800.91
114Q3,臺南市,4760,148907.91,42,2850.59,1559,110406.66,759,28273.07
114Q3,臺東縣,301,10066.5,28,413.0,154,7856.62,77,3044.85
114Q3,花蓮縣,509,17271.49,12,785.17,270,13415.91,147,6098.36
114Q3,苗栗縣,1219,43102.6,10,1597.73,431,25143.5,262,11916.16
114Q3,連江縣,0,0.0,0,0.0,0,0.0,1,32.07
114Q3,金門縣,133,3650.58,0,0.0,63,3471.26,23,1077.4099999999999
114Q3,雲林縣,1112,51068.3,22,1928.27,336,25177.44,219,11469.460000000001
114Q3,高雄市,7669,224648.09,105,5477.05,2242,103846.99,1261,45133.25
114Q4,區域別總計,66332,1998732.63,923,25972.67,19139,819361.97,11612,392545.73
114Q4,南投縣,783,29300.42,10,343.56,366,19921.22,209,12115.5
114Q4,嘉義市,487,19218.46,5,213.23,252,10835.44,126,4506.9
114Q4,嘉義縣,556,32858.05,18,649.28,277,14950.61,206,11092.650000000001
114Q4,基隆市,986,29929.47,18,398.2,409,12146.58,264,5579.9400000000005
114Q4,宜蘭縣,1299,46989.37,14,547.45,383,18405.63,236,9479.12
114Q4,屏東縣,1174,40433.05,32,1536.68,606,31141.81,332,14079.06
114Q4,彰化縣,1699,78378.94,32,1305.83,707,46745.73,368,18444.33
114Q4,新北市,12750,304790.25,140,3460.09,3773,119663.99,2363,58944.630000000005
114Q4,新竹市,1033,57555.75,14,262.55,334,13497.59,227,6814.96
114Q4,新竹縣,2094,78663.95,15,536.18,263,15013.76,260,10860.08
114Q4,桃園市,9986,318132.19,63,1801.73,1534,69620.37,1097,38036.15
114Q4,澎湖縣,66,2874.39,0,0.0,105,2957.44,38,1353.31
114Q4,臺中市,11228,295038.99,88,3184.03,1866,96244.83,1348,49004.19
114Q4,臺北市,5834,144013.53,82,1860.94,3420,104810.96,1794,44455.69
114Q4,臺南市,5180,166929.43,110,2951.7,1356,58389.13,797,33347.97
114Q4,臺東縣,258,9526.65,28,506.89,162,10158.33,97,3758.99
114Q4,花蓮縣,534,17115.31,98,1021.89,250,14857.52,147,5340.88
114Q4,苗栗縣,1249,42239.15,23,824.76,380,22509.56,204,8672.99
114Q4,連江縣,14,296.76,0,0.0,0,0.0,2,103.15
114Q4,金門縣,171,4527.59,3,110.88,50,4146.92,33,1202.07
114Q4,雲林縣,1129,51228.2,21,701.78,347,27296.65,225,12563.880000000001
114Q4,高雄市,7822,228692.7,109,3755.03,2299,106047.88,1239,42789.3
115Q1,區域別總計,60403,1879559.54,768,28617.74,17879,786351.05,16182,597564.71
115Q1,南投縣,522,20669.37,18,575.73,317,18248.52,252,17085.53
115Q1,嘉義市,723,24282.48,7,159.36,238,9930.75,167,6984.41
115Q1,嘉義縣,787,41237.52,10,311.96,258,12361.15,207,25442.800000000003
115Q1,基隆市,831,20425.31,13,357.23,405,10965.5,223,7087.0
115Q1,宜蘭縣,1366,46757.85,15,486.47,394,16831.45,259,11831.51
115Q1,屏東縣,1032,47585.0,33,1044.87,552,33933.08,349,16715.91
115Q1,彰化縣,1865,70022.27,29,1264.13,728,47042.1,510,28574.76
115Q1,新北市,10920,264044.76,124,4798.49,3457,121961.14,3462,94793.09999999999
115Q1,新竹市,1104,30948.65,10,307.04,308,14907.02,320,10732.220000000001
115Q1,新竹縣,1863,69031.29,15,347.95,237,13199.84,329,15452.93
115Q1,桃園市,8928,274285.83,77,4056.12,1435,64508.46,1479,57507.119999999995
115Q1,澎湖縣,71,2780.63,4,178.21,86,3645.51,34,1176.08
115Q1,臺中市,8579,237213.99,87,2924.06,1844,95170.84,1736,72944.67
115Q1,臺北市,6089,140201.51,99,2626.06,2990,92964.89,3441,78946.71
115Q1,臺南市,4944,170075.43,52,2667.3,1437,67913.39,959,41167.04
115Q1,臺東縣,223,9366.2,13,367.82,122,9823.56,111,4312.91
115Q1,花蓮縣,573,16721.22,11,369.22,227,11660.66,186,9489.95
115Q1,苗栗縣,1330,135162.05,11,315.6,355,18215.73,263,13591.619999999999
115Q1,連江縣,0,0.0,0,0.0,0,0.0,1,27.28
115Q1,金門縣,131,3845.66,1,62.87,56,3463.64,25,1413.79
115Q1,雲林縣,980,39745.23,30,1555.35,360,32263.32,301,20998.579999999998
115Q1,高雄市,7542,215157.3,109,3841.9,2073,87340.49,1568,61288.81
